sku,qty,est_cost,supplier,day_generated,arrival_day
MR.BERRYS KING KUBWA XXL PASSION LOLLIPOP,50,663.2375189107413,MZURI SWEETS LIMITED,7,10
FELIX 85G CAT CHICKEN,49,7465.831396786159,MERIT AFRICA LTD,7,10
FC 100G (30D) COLLAR BACON,49,7031.3335996803835,FARMERS CHOICE LTD,7,10
HEINEKEN 500ML CAN BEER,49,11157.18697421981,KENYA WINE AGENCIES KWAL,7,10
BIO 90ML NATURAL Y0GHURT,47,2970.4,BIO FOOD PRODUCTS LTD,7,10
PICK N PEEL 1L ORANGE JUICE,47,12284.677188443295,KEVIAN KENYA LTD,7,10
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,46,13475.595278246205,FARMERS CHOICE LTD,7,10
PICK N PEEL 1LT APPLE,46,9514.732743362832,KEVIAN KENYA LTD,7,10
KRAC KURLS 25G CHILLI LEMON,46,1438.3662104028163,PROPACK KENYA LTD,7,10
DAIMA 500ML NATURAL PROBIOTIC CUP,45,4263.69109947644,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
FANTA PASSION PET 2LTS,45,5497.902994517082,COCA COLA BEVERAGES KENYA LTD,7,10
MENENGAI CREAM 800G SOAP,44,5768.0451612903225,MENENGAI O REFINERIES LTD,7,10
BIO 150ML MANGO YOGHURT,43,4072.1823754789275,BIO FOOD PRODUCTS LTD,7,10
LYONS 60ML TOFF N CHOCO W NUTS STICKLINE,43,2364.185263157895,RAZCO LTD,7,10
ROYCO 4G 40S BEEF CUBES,43,4720.605306495883,UNILEVER KENYA LIMITED,7,10
KCC 500ML FILPACK MALA,42,2179.915416860736,NEW KENYA COOP CREAMERIES  LTD,7,10
FANTA PASSION 500ML PET,41,2181.7265704979063,COCA COLA BEVERAGES KENYA LTD,7,10
OREO 31.3G ENROBED,41,2099.009143807149,HASBAH KENYA LTD CADBURY,7,10
BLUE BAND 500G MED FAT SPREAD,40,8784.720502172864,SUPER SAVERS DISTRIBUTION LTD,7,10
DL 70ML MINI FIESTA CLASSIC,39,2154.1057607090106,GLACIER PRODUCTS LTD G P,7,10
GREEN FARM 30S Y/YORK EGGS,39,17475.789534325493,GREEN FARM POULTRY,7,10
MINUTE MAID 400ML APPLE JUICE,39,2463.0549974106684,COCA COLA BEVERAGES KENYA LTD,7,10
FESTIVE TORTILLA WRAP 8 INCH,39,8563.303614457831,DPL FESTIVE  LIMITED,7,10
MARS SINGLE BARS 40G,38,5342.728810672722,RADBONE CLARK LIMITED MARS,7,10
SOFTLEAF 10S VIRGIN TOILET PAPER,38,13128.611481683982,KAPA OIL REFINERIES LTD,7,10
SAVANA DRY PREMIUM CIDER 340ML,38,8613.61568627451,KENYA WINE AGENCIES KWAL,7,10
FC 200G (30D) FRESH SANDWICH HAM,38,8926.754166666668,FARMERS CHOICE LTD,7,10
KNORR 51G 6S BEEF CUBES,38,2851.7685534591196,UNILEVER KENYA LIMITED,7,10
BLUE BAND 1KG MED FAT SPREAD,37,14167.268778471891,SUPER SAVERS DISTRIBUTION LTD,7,10
URBAN STIX 35G THAI SWEET CHILLI SNACKS,37,1036.0,NORDA INDUSTRIES LTD.,7,10
FC 200G (30D) FRESH STREAKY BACON,37,13144.019452887538,FARMERS CHOICE LTD,7,10
MR BERRYS TOOGOODY TOFFEE BARS,37,296.80203217612194,MZURI SWEETS LIMITED,7,10
PICK N PEEL 1LT TROPICAL MIX,37,7702.455393311352,KEVIAN KENYA LTD,7,10
OREO 26.25G ORIGINAL,36,1275.144827586207,HASBAH KENYA LTD CADBURY,7,10
KETEPA 500G FAHARI YA KENYA,36,6967.665785298785,KENYA TEA PACKERS KETEPA,7,10
MINUTE MAID 1L APPLE JUICE,36,4151.870689655172,COCA COLA BEVERAGES KENYA LTD,7,10
BIO 90ML VANILLA,36,2275.2000000000003,BIO FOOD PRODUCTS LTD,7,10
MILL BAKERS 300G  ENGLISH MUFFINS,36,3801.6000000000004,MILL BAKERS LIMITED,7,10
BROOKSIDE 250ML VANILLA,36,1976.745093590471,BROOKSIDE DAIRY LIMITED,7,10
MAYERS 750ML GLASS SPARKLING WATER,35,2772.0,MALACHITE LIMITED,7,10
MAYERS 750ML GLASS SPARKLING EMPTY BOTTLE,35,2660.0,MALACHITE LIMITED,7,10
MACCOFFEE 15G WHITE 3 IN 1 COFFEE,35,557.2939169982945,CHANDARIA INDUSTRIES LTD MACCOFFEE,7,10
STIMOROL 14G 10S WILD BERRY,35,1820.1183574879228,HASBAH KENYA LTD CADBURY,7,10
DL 70ML MINI FIESTA CARAMEL N NUTS,35,1932.849816849817,GLACIER PRODUCTS LTD G P,7,10
FC 1KG (14D) FRESH PORK VALUE PACK,35,19631.357781299525,FARMERS CHOICE LTD,7,10
HANAN 10PK TISSUE PAPER,35,12359.799674267102,ZENKO KENYA LIMITED,7,10
LAKI LAKI 150ML GREEK YOGHURT NATURAL,34,3128.0,LAKI LAKI LIMITED,7,10
QUENCHER 18L MIN WATER PET,34,13831.934508243321,EXCEL CHEMICALS LTD,7,10
JIAN 30 PACK YELLOW YOLK EGGS,34,13365.385244885307,JIAN CEREALS DEPOT,7,10
BROOKSIDE 1LT NATURAL YOGHURT,34,6120.0,BROOKSIDE DAIRY LIMITED,7,10
URBAN STIX 35G KUKU CHOMA SNACK,33,924.0314472900536,NORDA INDUSTRIES LTD.,7,10
BALOZI 500ML BEER,33,5487.027534246575,KENYA BREWERIES LTD,7,10
KABARNET 500ML MINERAL WATER,33,713.9795744680852,KHETIA DRAPERS LTD,7,10
OREO 128G ORIGINAL,33,4091.0523076923073,HASBAH KENYA LTD CADBURY,7,10
TENA 100S SERVIETTES WHITE,33,2630.0108108108116,AFRICAN COTTON INDUSTRIES LTD,7,10
BROOKSIDE 250G SALTED BUTTER,33,11158.919665738164,BROOKSIDE DAIRY LIMITED,7,10
BROOKSIDE 250ML STRAWBERRY,33,1811.085998755445,BROOKSIDE DAIRY LIMITED,7,10
FELIX 85G CAT BEEF,32,4962.931325998842,MERIT AFRICA LTD,7,10
BROOKSIDE 250G NATURAL PROBIOTIC YOGHURT,32,2378.178052898143,BROOKSIDE DAIRY LIMITED,7,10
FC 125G (30D) FRESH NYAMABITE,32,2358.326481257557,FARMERS CHOICE LTD,7,10
FC 500G (14D) FRESH CLASSIC PORK SAUSAGE,32,9420.190838786437,FARMERS CHOICE LTD,7,10
DELAMERE 250ML PREM WILD BERRIES YOG CUP,32,2217.2476923076924,BROOKSIDE DAIRY LIMITED,7,10
KRACKLES CURLS 15G CHEESY,32,512.0136242682278,PROPACK KENYA LTD,7,10
KABARNET 500ML SPARKLING WATER,31,1215.2,KHETIA DRAPERS LTD,7,10
OXYRICH 1L SPRING WATER,31,1156.0738540994191,AQUAMIST LIMITED,7,10
CADBURY 90G DRINKING CHOCOLATE SACHET,31,2626.7794809897405,HASBAH KENYA LTD CADBURY,7,10
ZESTA 100G BI-CARBONATE OF SODA,31,545.6161143599741,TRUFOODS LIMITED T F,7,10
BROOKSIDE 450G NATURAL PROBIOTIC YOGHURT,31,3929.686687306501,BROOKSIDE DAIRY LIMITED,7,10
LEADAV YELLOW YOLK EGGS 30PACK TRAY,30,11712.517520215635,LEADAV POULTRY FARM LTD,7,10
BROOKSIDE 1L SWEETEND LALA BOTTLE,30,4296.000000000001,BROOKSIDE DAIRY LIMITED,7,10
FC 1KG (14D) BEEF VALUE SAUSAGES,30,17069.759858657242,FARMERS CHOICE LTD,7,10
KRAC KURLS 25G TOMATO,29,906.6837014925375,PROPACK KENYA LTD,7,10
QUENCHER 10LT MINERAL WATER PET,29,6936.8,EXCEL CHEMICALS LTD,7,10
BIO 500ML COOKING CREAM LONG LIFE,29,8182.616397366847,BIO FOOD PRODUCTS LTD,7,10
FAY TOILET PAPER WHITE 10S,29,10675.786445366532,KIM FAY EAST AFRICA LTD,7,10
CHROME 250ML VODKA,28,5677.255989911728,UDV KENYA LIMITED,7,10
NEPTUNE 10S BLENDED TOILET PAPER,28,8242.604255319151,KAPA OIL REFINERIES LTD,7,10
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,28,3740.7999999999997,BROOKSIDE DAIRY LIMITED,7,10
SPRITE 300ML,28,896.0,COCA COLA BEVERAGES KENYA LTD,7,10
SPRITE 300ML EMPTY BOTTLE,28,336.0,COCA COLA BEVERAGES KENYA LTD,7,10
QUENCHER LIFE 5LT PREMIUM DRINKING WATER,28,5002.583973941369,EXCEL CHEMICALS LTD,7,10
STREPSILS REGULAR 2S,28,1008.0,HARLEYS LTD,7,10
CADBURY 80G DAIRY MILK,28,5828.1365010799145,HASBAH KENYA LTD CADBURY,7,10
AQUAMIST 20LT MINERAL WATER EMPTY BOTTLE,28,21393.122798251097,AQUAMIST LIMITED,7,10
BROWNS 250G GREEK YOGHURT,28,6338.209415121255,SUNPOWER PRODUCTS LTD,7,10
BROOKSIDE 450ML NATURAL YOGHURT CUP,28,3783.3835789473687,BROOKSIDE DAIRY LIMITED,7,10
SIRIMON 250G CHEDDAR CHEESE,27,10911.067704280156,MORANI LIMITED,7,10
SOFTLEAF TWIN SERVIETTES,27,4072.8423429781233,KAPA OIL REFINERIES LTD,7,10
ALWAYS 14S MAXI THICK EX/LONG DAY/NIGHT,27,4249.341614906833,HASBAH KENYA LTD P AND G,7,10
KENYLON 420G CHICK PEAS,27,3844.011891891892,TRUFOODS LIMITED T F,7,10
FC 400G (30D) FRESH STREAKY BACON,27,17266.4049689441,FARMERS CHOICE LTD,7,10
TOILEX WHITE 10S,26,7675.58223583461,CHANDARIA INDUSTRIES  LTD,7,10
FC 200G (14D) FRESH PORK CHIPOLATA,26,4646.137542896362,FARMERS CHOICE LTD,7,10
AQUAMIST 19L DISPOSABLE WATER,26,11774.453868194843,AQUAMIST LIMITED,7,10
MANJI 45G MILKSTAR BISCUITS,26,1429.2518119842125,MANJI FOOD INDUSTRIES LTD,7,10
BIO ACTIVE 350ML BLKBRRY N RSPBRRY YOG DRINK,26,3213.2876876876876,BIO FOOD PRODUCTS LTD,7,10
KNORR 51G 6S BEEF CHILLI CUBES,26,1960.2098924731183,UNILEVER KENYA LIMITED,7,10
FELIX 85G CAT SALMON,26,3955.436154366961,MERIT AFRICA LTD,7,10
CADBURY 80G DAIRY MILK WHOLE NUT,26,5374.048484848485,HASBAH KENYA LTD CADBURY,7,10
HANAN FLUSHABLE WATER WIPES 72PCS,25,3584.242012236574,ZENKO KENYA LIMITED,7,10
CADBURY 28G BUBBLY CHOCOLATE,25,1956.1466570812372,HASBAH KENYA LTD CADBURY,7,10
TROP HEAT 18G SAFARI CHEESE,25,400.0,TROPICAL HEAT LTD,7,10
FELIX 85G CAT TROUT,25,3664.0882352941185,MERIT AFRICA LTD,7,10
TROP HEAT 50G CHEVDA ORIGINAL,25,1241.554716981132,TROPICAL HEAT LTD,7,10
MINUTE MAID 400ML TROPICAL JUICE,25,1553.9316475095786,COCA COLA BEVERAGES KENYA LTD,7,10
FESTIVE 400G POUNDCAKE SLICED VANILLA,25,3520.0000000000005,DPL FESTIVE  LIMITED,7,10
CADBURY 32G DAIRY MILK CHOCOLATE,25,2666.9338521400778,HASBAH KENYA LTD CADBURY,7,10
MINUTE MAID 1L TROPICAL JUICE,25,2923.061934585943,COCA COLA BEVERAGES KENYA LTD,7,10
SIRIMON 250G EVERYDAY CHEESE,24,9463.765970149254,MORANI LIMITED,7,10
CLOVERS 100G BI-CARBONATE OF SODA BOX PACK,24,472.6729805013929,TRI CLOVER INDUSTRIES LTD,7,10
MILL BAKERS 260G QUEEN CAKE,24,1900.8000000000002,MILL BAKERS LIMITED,7,10
SPRITE 1.25L PET,23,2392.0,COCA COLA BEVERAGES KENYA LTD,7,10
DELAMERE 250ML VANILLA FRUIT YOG CUP,23,2161.105379310345,BROOKSIDE DAIRY LIMITED,7,10
TENA 15S TOILET ROLL WHITE WRAPPED,23,11914.013772455091,AFRICAN COTTON INDUSTRIES LTD,7,10
KERICHO GOLD 200G TEA BAGS 100S,23,2299.2356750152717,GOLD CROWN BEVERAGES K LTD,7,10
BIO 1L MAZIWA LALA NATURE PLAIN,23,2161.105379310345,BIO FOOD PRODUCTS LTD,7,10
DELAMERE 250ML SBERRY FRUIT YOG CUP,23,2161.105379310345,BROOKSIDE DAIRY LIMITED,7,10
TENA 200S SERVIETTES WHITE,22,3520.135384615385,AFRICAN COTTON INDUSTRIES LTD,7,10
BLUE BAND 250G MED FAT SPREAD,22,2785.0618655343246,SUPER SAVERS DISTRIBUTION LTD,7,10
FESTIVE TORTILLA WRAP 10 INCH,22,6325.313343328336,DPL FESTIVE  LIMITED,7,10
BIO ACTIVE 350ML CUCUMBER N MINT YOG DRINK,22,2067.144275862069,BIO FOOD PRODUCTS LTD,7,10
FIESTA TOILET ROLLS WHITE 10S,22,7769.01693811075,AFRICAN COTTON INDUSTRIES LTD,7,10
DELAMERE 250ML LEMON BISCUIT FRUIT YOG CUP,22,2067.144275862069,BROOKSIDE DAIRY LIMITED,7,10
SANTA MARIA 70G TOMATO PASTE SATCHET,22,657.6560747663551,DEBENHAM AND FEAR LTD,7,10
BROOKSIDE 230ML COOKING CREAM CUP,22,6207.50209455416,BROOKSIDE DAIRY LIMITED,7,10
ROSY TOILET TISSUE WHITE 10PACK,21,5006.692173913043,CHANDARIA INDUSTRIES  LTD,7,10
ISINYA 20S EGGS,21,6912.038429372769,ISINYA FEEDS LIMITED,7,10
GREEN FARM 15PK Y/YORK EGGS,21,5625.314594594595,GREEN FARM POULTRY,7,10
BIO 1LT GREEK YOGHURT NATURE PLAIN,21,1973.1831724137935,BIO FOOD PRODUCTS LTD,7,10
MAYERS 18.9L STILL MINERAL WATER,21,1170.3368494371289,MALACHITE LIMITED,7,10
MCVITIES 400G DIGESTIVE BISCUIT,21,1154.395694294941,WORLD BRANDS K LTD,7,10
ACACIA 200ML KIDS BLUE RASPBERRY,21,1874.0924760933233,KEVIAN KENYA LTD,7,10
URBAN BITES 30G NYAM CHOM LTD EDITION,21,925.6672727272728,NORDA INDUSTRIES LTD.,7,10
FELIX 85G CAT TUNA,21,3199.642027194068,MERIT AFRICA LTD,7,10
FELIX 85G CHICKEN JUNIOR,21,3214.2161194029854,MERIT AFRICA LTD,7,10
SKITTLES 38G FRUITY CANDY,21,2806.8781376518223,RADBONE CLARK LIMITED MARS,7,10
SCHWEPPES 330ML GINGER ALE CAN,21,3395.079627906977,COCA COLA BEVERAGES KENYA LTD,7,10
VELVEX SERVIETTES 200S VALUE PACK,21,1952.0826575987446,CHANDARIA INDUSTRIES  LTD,7,10
BROOKSIDE 250ML CHOCOLATE,21,1152.8052882648622,BROOKSIDE DAIRY LIMITED,7,10
GREEN FARM 6S Y/YORK EGGS,21,6912.038429372769,GREEN FARM POULTRY,7,10
JAMAA 1KG BAR SOAP CREAM,21,1974.8889462042687,KAPA OIL REFINERIES LTD,7,10
SUNLIGHT 700G LONG BAR YELLOW,21,1974.8889462042687,UNILEVER KENYA LIMITED,7,10
MILL BAKERS 200G QUEEN CAKE,20,2112.0,MILL BAKERS LIMITED,7,10
ZENTA 1KG CREAM SOAP,20,1880.8466154326368,GOLDEN AFRICA K LTD,7,10
PICK N PEEL 1LT PINEAPPLE JUICE,20,1404.8736706753111,KEVIAN KENYA LTD,7,10
CLUB SODA 350ML LEMONADE,20,1063.806050380785,HIGHLANDS DRINKS LIMITED,7,10
MINUTE MAID 1L PULPY ORANGE,20,1784.8499772317364,COCA COLA BEVERAGES KENYA LTD,7,10
FLORA 100S SERVIETTES WHITE,20,1433.8068441064638,AFRICAN COTTON INDUSTRIES LTD,7,10
LYONS 55ML RED DEVIL LOLLY,20,1104.4856096284668,RAZCO LTD,7,10
ORCHID VALLEY 1L TROPICAL DELIGHT,20,1404.8736706753111,PREMIER FOODS  LIMITED,7,10
SUNLIGHT 1KG 2IN1 SPRING SENSATIONS,20,1731.1262616960187,UNILEVER KENYA LIMITED,7,10
TUZO 500G MAZIWA LALA SATCHET,20,1879.2220689655176,BROOKSIDE DAIRY LIMITED,7,10
PRAZIER 6S YELLOW YORK EGGS,20,6582.89374225978,PRAZIER POULTRIES,7,10
LAKI LAKI 700ML GREEK YOGHURT NATURAL GLS,19,1785.2609655172416,LAKI LAKI LIMITED,7,10
SOFTLEAF SINGLE SERVIETTES,19,1766.1700235417213,KAPA OIL REFINERIES LTD,7,10
PEP 700G PREMIUM TOMATO KETCHUP,19,1644.5699486112178,PREMIER FOODS  LIMITED,7,10
TAMU TAMU 25G TUTTI FRUTY,19,837.508484848485,NORDA INDUSTRIES LTD.,7,10
VELVEX 140S PREM SILVER FACIAL TISSUES,19,1644.5699486112178,CHANDARIA INDUSTRIES  LTD,7,10
NESCAFE 1.5G CLASSIC SACHET,19,138.90014798869905,NESTLE KENYA LTD,7,10
TENA WHITE TOILET ROLL,19,6709.605537459283,AFRICAN COTTON INDUSTRIES LTD,7,10
KERICHO GOLD 100S ROUND TB,19,1899.3686010995723,GOLD CROWN BEVERAGES K LTD,7,10
KLEENEX SERVIETES 1 PLYX100S WHITE,19,1766.1700235417213,KIM FAY EAST AFRICA LTD,7,10
LEADAV YELLOW YOLK EGGS 6PACK,19,6253.749055146791,LEADAV POULTRY FARM LTD,7,10
WANPY 100G CHICKEN RAWHIDE CD10H,19,1644.5699486112178,BRAND ROYALTY LTD,7,10
HIGHLANDS 1.5LT MINERAL WATER,19,1058.876197109783,HIGHLANDS DRINKS LIMITED,7,10
LYONS 60ML CHOC STICK STICKLINE,19,1049.2613291470434,RAZCO LTD,7,10
GELX GEL PEN BLUE,19,310.13253193087905,ARGUS TRADING  CO LIMITED,7,10
FESTIVE 200G HALF POUNDCAKE SLICED VANILLA,19,2006.4,DPL FESTIVE  LIMITED,7,10
HEINZ 570G TOMATO KETCHUP,19,1644.5699486112178,HASBAH KENYA LTD,7,10
LAKI LAKI 100ML GREEK YOGHURT NATURAL,18,1691.299862068966,LAKI LAKI LIMITED,7,10
CADBURY 26.25G OREO CHOCOLATE,18,989.4820236813779,HASBAH KENYA LTD CADBURY,7,10
HC 220G CHEESE PORTION MOZZARELLA,18,7185.934806899356,HAPPY COW LIMITED,7,10
CARTOONS 30G TUTTI FRUTTI CRISPS,18,793.429090909091,PROPACK KENYA LTD,7,10
TROP HEAT 100G PAPRIKA JAR,18,1558.0136355264167,TROPICAL HEAT LTD,7,10
MAGIC 300ML SODA WATER,18,957.4254453427067,KHETIA DRAPERS LTD,7,10
GILANI GOURMET 2KG ICE CUBE,18,2880.0,GILANI GOURMET LTD,7,10
EMBASSY BY DUNHILL RED 20S,18,6624.018221557575,NOBLE OUTLOOK LIMITED,7,10
TAMU TAMU 25G TOMATO KETCHUP,18,793.429090909091,NORDA INDUSTRIES LTD.,7,10
GOFRUT 1LT LEMON MINT MOJITO FRUIT DRINK,18,1264.38630360778,EXCEL CHEMICALS LTD,7,10
KCC 1L PLAIN MALA  BOTTLE 69,18,1691.299862068966,NEW KENYA COOP CREAMERIES  LTD,7,10
KERICHO GOLD 100S TEA BAGS ENVELOPE,18,1799.4018326206476,GOLD CROWN BEVERAGES K LTD,7,10
CIL 2KG RICE PISHORI,17,13558.038652236282,CAPWELL INDUSTRIES LTD,7,10
USHINDI 175G YELLOW SOAP,17,1598.7196231177413,PWANI OIL PRODUCTS LTD.,7,10
WEETABIX 425G FAMILY,17,1471.4573224416158,WEETABIX EAST AFRICA LTD HQ,7,10
AQUAMIST 3LT MINERAL WATER,17,947.4155447824376,AQUAMIST LIMITED,7,10
MAGIC 300ML LYCHEE DRINK,17,904.2351428236674,KHETIA DRAPERS LTD,7,10
CARTOONS 30G BARBEQUE CRISPS,17,749.3496969696971,PROPACK KENYA LTD,7,10
BILA SHAKA 500ML CAPTAIN BEER,17,3110.201793013669,MALACHITE LIMITED BEER,7,10
SCHWEPPES 330ML TONIC WATER CAN,17,2748.397794019934,COCA COLA BEVERAGES KENYA LTD,7,10
FESTIVE 90G RING CAKE 10S VANILLA,17,1795.2,DPL FESTIVE  LIMITED,7,10
ARIMIS 200ML MILKING JELLY,17,1471.4573224416158,TRI CLOVER INDUSTRIES LTD,7,10
BIO 450ML NATURAL YOGHURT,17,1597.33875862069,BIO FOOD PRODUCTS LTD,7,10
SIRIMON 250G MOZZARELLA CHEESE,17,6786.716206516058,MORANI LIMITED,7,10
AQUAMIST 10LT MINERAL WATER,17,947.4155447824376,AQUAMIST LIMITED,7,10
FRESHA 500ML LALA POUCH,17,1597.33875862069,GITHUNGURI DAIRY FARMERS,7,10
BIO 90ML BERRY COCKTAIL YOGHURT,16,1503.377655172414,BIO FOOD PRODUCTS LTD,7,10
MENTOS 14G PURE FRESH WINTERGREEN,16,341.73348964439236,WORLD BRANDS K LTD,7,10
MANJI 75GM FAMILY CLASSIC BISCUITS,16,879.5395766056693,MANJI FOOD INDUSTRIES LTD,7,10
NUZIWA 1L OAT ORIGINAL MILK,16,1384.901009356815,JETLAK FOODS LTD,7,10
HANAN TOILET ROLL 15PK,16,5650.194136807818,ZENKO KENYA LIMITED,7,10
KENYLON 275G TOMATO PASTE EOT,16,478.29532710280375,TRUFOODS LIMITED T F,7,10
BROOKSIDE 250ML NATURAL YOGHURT CUP,16,1503.377655172414,BROOKSIDE DAIRY LIMITED,7,10
AQUAMIST 500ML STRAWBERRY FLAVOURED WATER,16,891.6852186187648,AQUAMIST LIMITED,7,10
CADBURY 450G DRINKING CHOCOLATE JAR,16,1355.7571514785757,HASBAH KENYA LTD CADBURY,7,10
ENIGMA 80ML MINI ALMOND,16,883.5884877027735,RAZCO LTD,7,10
MILL BAKERS 300G CHOCOLATE CUP CAKES,16,1689.6000000000001,MILL BAKERS LIMITED,7,10
BIO 90ML STRAWBERRY YOGHURT,16,1503.377655172414,BIO FOOD PRODUCTS LTD,7,10
KRACKLES 125GMS PERFECTLY SALTED,16,705.2703030303031,PROPACK KENYA LTD,7,10
SNAPPY TOM 85G POUCH CAT FOOD CHICKEN,16,2437.822496909766,MERIT AFRICA LTD,7,10
MINUTE MAID 400ML MANGO JUICE,15,1338.6374829238023,COCA COLA BEVERAGES KENYA LTD,7,10
ACACIA 200ML KIDS MANGO,15,1338.6374829238023,KEVIAN KENYA LTD,7,10
LYONS 55ML LEMON N LIME LOLLY,15,828.3642072213502,RAZCO LTD,7,10
FC 400G (14D) FRESH PREMIUM PORK SAUSAGES,15,4415.714455681143,FARMERS CHOICE LTD,7,10
DELAMERE 100ML VANILLA FRUIT YOG CUP,15,1409.4165517241381,BROOKSIDE DAIRY LIMITED,7,10
LAKI LAKI 150ML GREEK YOGHURT VANILLA,15,1409.4165517241381,LAKI LAKI LIMITED,7,10
JIAN 6 PACK YELLOW YOLK EGGS,15,4937.170306694835,JIAN CEREALS DEPOT,7,10
LAKI LAKI 450ML GREEK YOGHURT NATURAL,15,1409.4165517241381,LAKI LAKI LIMITED,7,10
CHROME 250ML GIN,15,3041.3871374527116,UDV KENYA LIMITED,7,10
CADBURY 80G FRUIT N NUT,15,2004.9129554655874,HASBAH KENYA LTD CADBURY,7,10
QMP 500G BEEF MINCE ECONOMY,15,1298.344696272014,QUALITY MEAT PACKERS LTD,7,10
KENYLON 400G CRUSHED TOMATO,15,1997.1517104517109,TRUFOODS LIMITED T F,7,10
OREO 55.2G CHOCOLATE CREME FLAVOURED,15,824.5683530678149,HASBAH KENYA LTD CADBURY,7,10
CADBURY 44G LUNCH BAR,15,1918.6291739894555,HASBAH KENYA LTD CADBURY,7,10
SUNLIGHT 1KG+400G POWDER YELLOW,14,1211.7883831872132,UNILEVER KENYA LIMITED,7,10
PICK N PEEL 1L RED GRAPE JUICE,14,983.4115694727179,KEVIAN KENYA LTD,7,10
LYONS 300G FROZEN PUFF PASTRY,14,1211.7883831872132,RAZCO LTD,7,10
PEARL 2KG PISHORI RICE FORTIFIED,14,11165.443595959292,CAPWELL INDUSTRIES LTD,7,10
SUNLIGHT 900G LONG BAR YELLOW,14,1316.5926308028456,UNILEVER KENYA LIMITED,7,10
GOFRUT 250ML MANGO FRUIT DRINK,14,983.4115694727179,EXCEL CHEMICALS LTD,7,10
JIAN 15 PACK YELLOW YOLK EGGS,14,4608.025619581846,JIAN CEREALS DEPOT,7,10
TROP HEAT 100G TEA MASALA,14,1211.7883831872132,TROPICAL HEAT LTD,7,10
S/BRITE 1S NO 187 POT SCRUBBER,14,1211.7883831872132,SUPA BRITE LTD,7,10
KETTLE 40G SOUR CREAM & CHIVE CHIPS,14,392.0,PROPACK KENYA LTD,7,10
KCC 500ML PLAIN MALA TR 88,14,1315.4554482758622,NEW KENYA COOP CREAMERIES  LTD,7,10
ILARA 250ML TNC PLAIN CUP,14,1315.4554482758622,BROOKSIDE DAIRY LIMITED,7,10
WEETABIX 210G STANDARD,14,1211.7883831872132,WEETABIX EAST AFRICA LTD HQ,7,10
VELVEX ECO-FRIENDLY KITCHEN TOWEL TWIN PACK,14,1211.7883831872132,CHANDARIA INDUSTRIES  LTD,7,10
KERINGET 10LT MINERAL WATER,14,780.2245662914193,COCA COLA BEVERAGES KENYA LTD,7,10
BROOKSIDE 150ML DOUBLE CREAM,14,3950.2286056253743,BROOKSIDE DAIRY LIMITED,7,10
LIBERTY CHOICE YELLOW YOLK EGG 6PACK,14,4608.025619581846,PAMULI POULTRY FARM,7,10
FC 200G (30D) FRESH BEEF BRAWN,14,4121.333491969066,FARMERS CHOICE LTD,7,10
HEINZ 200G BAKED BEANS UK,14,1864.0082630882634,HASBAH KENYA LTD,7,10
KOTEX 16S ULTRA THIN SUPER DUO,13,2045.9792960662528,KIM FAY EAST AFRICA LTD,7,10
LAKI LAKI 100ML GREEK YOGHURT VANILLA,13,1221.4943448275865,LAKI LAKI LIMITED,7,10
TENA 3PLY QUILTED 9PK TOILET PAPER,13,4590.782736156352,AFRICAN COTTON INDUSTRIES LTD,7,10
KRACKLES CURLS 75G CHEESY,13,364.0,PROPACK KENYA LTD,7,10
DELAMERE 250ML PREM CHOC CHIPS FRUIT YOG CUP,13,1221.4943448275865,BROOKSIDE DAIRY LIMITED,7,10
SIRIMON 250G FETA CHEESE,13,5189.841804982868,MORANI LIMITED,7,10
ALPRO 1LT ALMOND UNSWTENED DRINK,13,1125.232070102412,HEALTHY U TWO THOUSAND LTD,7,10
MAYERS 330ML SPARKLING WATER GLASS BOTT,13,724.4942401277464,MALACHITE LIMITED,7,10
MAYERS 330ML SPARKLING EMPTY BOTTLE,13,156.0,MALACHITE LIMITED,7,10
GREEN FARM 12PK Y/YORK EGGS,13,4278.880932468857,GREEN FARM POULTRY,7,10
NONGSHIM 120G GOURMET SPICY NOODLE SOUP,13,933.792089625849,KEVITA INTERNATIONAL CO LTD,7,10
URBAN STIX 35G HOT & SWEET TOMATO SNACKS,13,364.0,NORDA INDUSTRIES LTD.,7,10
BIO 90ML VANILLA YOGHURT 4S,13,1221.4943448275865,BIO FOOD PRODUCTS LTD,7,10
KENTASTE 400ML COCONUT MILK,13,755.4311415720712,CHANDARIA INDUSTRIES  LTD KENTASTE,7,10
BIO 1L YOGHURT NATURE PLAIN,13,1221.4943448275865,BIO FOOD PRODUCTS LTD,7,10
FC 200G (30D) PORK BRAWN,13,3826.95252825699,FARMERS CHOICE LTD,7,10
ARIEL 1KG DETERGENT FRESH LAVENDER CLEAN,13,1125.232070102412,HASBAH KENYA LTD P AND G,7,10
TROP HEAT 50G KENYAN CHEVDA SWEET(TAMU),13,645.6084528301886,TROPICAL HEAT LTD,7,10
NESTLE 50G CERELAC WHEAT SACHET,13,1125.232070102412,NESTLE KENYA LTD,7,10
VELVEX KITCHEN TOWEL PRINTED TWIN PACK,12,1038.6757570176112,CHANDARIA INDUSTRIES  LTD,7,10
STREPSILS 6S HONEY & LEMON,12,432.0,HARLEYS LTD,7,10
