sku,qty,est_cost,supplier,lead_time_days,day_generated,arrival_day
TUSKER 330ML MALT LAGER BEER,28,5122.685306140161,KENYA BREWERIES LTD,2,1,4
BIO 1L WHOLE LONGLIFE MILK,22,2067.144275862069,BIO FOOD PRODUCTS LTD,2,1,4
BROOKSIDE 500G SUPERFINE GHEE,28,12521.600000000002,BROOKSIDE DAIRY LIMITED,2,1,4
ARIEL 1KG DETERGENT FRESH FLORAL CLEAN,28,10505.600000000002,HASBAH KENYA LTD P AND G,2,1,4
DOWNY 900ML POUCH SWEET ELEGANCE,27,15076.8,HASBAH KENYA LTD P AND G,2,1,4
TENA 200S SERVIETTES WHITE,27,4320.166153846154,AFRICAN COTTON INDUSTRIES LTD,2,1,4
VELVEX 30CMX5M ALLUMINIUM FOIL,26,2704.0,CHANDARIA INDUSTRIES  LTD,2,1,4
PRESTIGE 1KG MARGARINE,26,5710.068326412362,KAPA OIL REFINERIES LTD,2,1,4
BROOKSIDE 250ML COFFEE,20,1097.9097983474878,BROOKSIDE DAIRY LIMITED,2,1,4
DAIMA 250G BUTTER SALTED,26,12207.813168998231,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
BUTTERFLY 1KG YELLOW KIDNEY  BEANS,26,6614.400000000001,SPICE WORLD LTD,2,1,4
BROOKSIDE 250ML BANANA,20,1097.9097983474878,BROOKSIDE DAIRY LIMITED,2,1,4
MONTILL 6 PACK EGGS,25,8228.617177824724,MONTILL LIMITED,2,1,4
BROOKSIDE 250ML VANILLA 6PK,20,1097.9097983474878,BROOKSIDE DAIRY LIMITED,2,1,4
BROOKSIDE 250G UNSALTED BUTTER,25,11738.281893267529,BROOKSIDE DAIRY LIMITED,2,1,4
BROOKSIDE 250ML BUBBLE GUM,19,1043.0143084301135,BROOKSIDE DAIRY LIMITED,2,1,4
DAIMA 500G BUTTER SALTED,24,11268.750617536829,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
MF 800G D/PASTE ZESTY LEMON HH852,24,7660.800000000001,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
BROOKSIDE 400ML WHIPPING CREAM CUP,19,5361.024536205865,BROOKSIDE DAIRY LIMITED,2,1,4
HEINZ 245GM MUSTARD,24,5740.8,HASBAH KENYA LTD,2,1,4
PRESTIGE 500G ORIGINAL MARGARINE,24,5270.832301303719,KAPA OIL REFINERIES LTD,2,1,4
DAIMA 240ML MILK DRINK STRAWBERRY,19,1043.0143084301135,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
EVERFRESH 1KG GHEE,23,18087.2,BROOKSIDE DAIRY LIMITED,2,1,4
TENA 80S FACIAL TISSUES BAMBOO,23,2300.0,AFRICAN COTTON INDUSTRIES LTD,2,1,4
PRAZIER 15S YELLOW YORK EGGS,23,7570.327803598747,PRAZIER POULTRIES,2,1,4
FAY POCKET HANDKERCHIEFS PINK SINGLES,23,349.6,KIM FAY EAST AFRICA LTD,2,1,4
DAIMA 240ML MILK DRINK VANILLA,18,988.118818512739,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
FLORA 4S TOILET ROLLS WHITE,23,8122.154071661238,AFRICAN COTTON INDUSTRIES LTD,2,1,4
FANTA BLACKCURRANT 1.25L PET,23,1223.376957937903,COCA COLA BEVERAGES KENYA LTD,2,1,4
CADBURY 225G DRINKING CHOCOLATE JAR,23,1948.9009052504525,HASBAH KENYA LTD CADBURY,2,1,4
BROOKSIDE 200ML WHIPPING CREAM,18,5078.865350089767,BROOKSIDE DAIRY LIMITED,2,1,4
ROYCO 4G 40S CHICKEN CUBES,22,1658.6950838975567,UNILEVER KENYA LIMITED,2,1,4
TROP HEAT 100G RICE CAKE BROWN,22,3168.0,TROPICAL HEAT LTD,2,1,4
EVEREADY 4S AA RED 1015BP4,22,3872.0,HASBAH KENYA LTD,2,1,4
TROPNUTS 50G CHILLI LEMON PEANUTS,22,1126.4,TROPICAL HEAT LTD,2,1,4
KNORR 4G 40S RICH MEATY SEASONING CUBES,21,1583.2998528113042,UNILEVER KENYA LIMITED,2,1,4
VIM 1KG LEMON FRESH POWDER,21,3108.0,UNILEVER KENYA LIMITED,2,1,4
VIM 500G LAVENDER FRESH POWDER,21,1680.0,UNILEVER KENYA LIMITED,2,1,4
TENA 80S FACIAL TISSUES FLORAL,21,2100.0,AFRICAN COTTON INDUSTRIES LTD,2,1,4
BUTTERFLY 500G POPCORN KERNELS,21,3343.2000000000003,SPICE WORLD LTD,2,1,4
KOTEX 16S REGULAR TAMPONS,21,3305.04347826087,KIM FAY EAST AFRICA LTD,2,1,4
VIM 1KG LAVENDER FRESH POWDER,21,3108.0,UNILEVER KENYA LIMITED,2,1,4
BLUE BAND 100G ORIGINAL,21,4611.9782636407535,SUPER SAVERS DISTRIBUTION LTD,2,1,4
DELAMERE 250G P/PPLE& COCONUT FRUIT YOGHURT CUP,16,1503.377655172414,BROOKSIDE DAIRY LIMITED,2,1,4
VIM 500G LEMON FRESH POWDER,20,1600.0,UNILEVER KENYA LIMITED,2,1,4
BUTTERFLY 1KG GREEN GRAM MUNG,20,4144.0,SPICE WORLD LTD,2,1,4
ALWAYS 14S MAXI THICK ROX LITE DUO,20,3147.660455486543,HASBAH KENYA LTD P AND G,2,1,4
DAIMA 480ML MILK DRINK STRAWBERRY FLV,16,878.3278386779903,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
SANTA MARIA 400ML COCONUT MILK ORIGINAL,16,929.7614050117799,DEBENHAM AND FEAR LTD,2,1,4
JIK BLEACH 250ML REGULAR,20,2704.0000000000005,TOWFIQ  K  LIMITED HQ,2,1,4
MONSTER 500ML ENERGY ULTRA,20,2584.678351492184,COCA COLA BEVERAGES KENYA LTD,2,1,4
FAY 30CMX5M FOIL,19,1976.0,KIM FAY EAST AFRICA LTD,2,1,4
SUNLIGHT 750ML LEMON D/WASHING LIQUID,19,4392.8,UNILEVER KENYA LIMITED,2,1,4
VELVEX 30CMX30M CLING FILM,19,2432.0,CHANDARIA INDUSTRIES  LTD,2,1,4
BUTTERFLY 1KG CHICK PEAS KABULI CHANA,19,6688.0,SPICE WORLD LTD,2,1,4
STONEY ZERO 350ML PET,19,1010.6157478617458,COCA COLA BEVERAGES KENYA LTD,2,1,4
MONSTER 500ML THE DOCTOR,19,2455.4444339175748,COCA COLA BEVERAGES KENYA LTD,2,1,4
FESTIVE 200G HALF POUNDCAKE SLICED BLUEBERRY,18,1900.8000000000002,DPL FESTIVE  LIMITED,2,1,4
PRIDE 5LT LEMON LIQ DETERGENT,18,12067.2,CANON CHEMICALS LTD,2,1,4
FIESTA TOILET ROLLS WHITE 4S,18,6356.468403908795,AFRICAN COTTON INDUSTRIES LTD,2,1,4
KCC 250G SALTED BUTTER (605),18,8451.56296315262,NEW KENYA COOP CREAMERIES  LTD,2,1,4
PRESTIGE 250G ORIGINAL MARGARINE,18,3953.124225977789,KAPA OIL REFINERIES LTD,2,1,4
BROOKSIDE 200ML DISNEY STRAWBRRY FLV MILK,14,768.5368588432415,BROOKSIDE DAIRY LIMITED,2,1,4
ARIEL 1KG DETERGENT FRESH SPRING CLEAN,18,6883.200000000001,HASBAH KENYA LTD P AND G,2,1,4
KCC BUTTER SALTED 500G TUB 600,17,7982.03168742192,NEW KENYA COOP CREAMERIES  LTD,2,1,4
TROP HEAT 150G CHEVDA ORIGINAL,17,844.2572075471699,TROPICAL HEAT LTD,2,1,4
MHARVEST 1KG BAG SUPERFAST OATS,17,5698.400000000001,HEALTHY U TWO THOUSAND LTD,2,1,4
BUTTERFLY 1KG MASOOR WHOLE(KAMANDE),17,6256.0,SPICE WORLD LTD,2,1,4
JAMAA 800G BAR SOAP WHITE,17,1598.7196231177413,KAPA OIL REFINERIES LTD,2,1,4
VIM 1KG SCOURER LEMON+1KG LVR,17,4746.4,UNILEVER KENYA LIMITED,2,1,4
BROOKSIDE 250ML CHOC 6PK,13,713.641368925867,BROOKSIDE DAIRY LIMITED,2,1,4
MHARVEST 500G BAG SUPERFAST OATS,16,3187.2000000000003,HEALTHY U TWO THOUSAND LTD,2,1,4
DAIMA 500G BUTTER UNSALTED,16,7512.500411691219,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
EVERFRESH 500G GHEE,16,7078.400000000001,BROOKSIDE DAIRY LIMITED,2,1,4
FANTA ORANGE 1.25L PET,16,851.0448403046281,COCA COLA BEVERAGES KENYA LTD,2,1,4
MANYATTA 300ML P/APPLE&MINT CIDER,16,2936.8636566531586,KENYA BREWERIES LTD,2,1,4
SUNRICE 500G RICE BASMATI,16,12760.506966810619,KRISH COMMODITIES LTD,2,1,4
MC 330G REAL  MAYONNAISE,16,5491.200000000001,BIO FOOD PRODUCTS LTD,2,1,4
VELVEX EXTRA 10S TOILET TISSUE UNWRAPPED,16,5650.194136807818,CHANDARIA INDUSTRIES  LTD,2,1,4
TROP HEAT 100G B/PEPPER GRND,16,4992.0,TROPICAL HEAT LTD,2,1,4
TROP HEAT 120G RICE CAKE SALTED,16,1792.0,TROPICAL HEAT LTD,2,1,4
BUTTERFLY 1KG MASOOR DAL,16,6003.200000000001,SPICE WORLD LTD,2,1,4
TOILEX WHITE TOILET SINGLE ROLL,16,5650.194136807818,CHANDARIA INDUSTRIES  LTD,2,1,4
BROOKSIDE 200ML DISNEY CHOCOLATE FLV MILK,12,658.7458790084927,BROOKSIDE DAIRY LIMITED,2,1,4
ALWAYS 14S ULTRA EXTRA LONG SLIM DUO,15,2360.7453416149074,HASBAH KENYA LTD P AND G,2,1,4
KERINGET 5LT MINERAL WATER,15,835.954892455092,COCA COLA BEVERAGES KENYA LTD,2,1,4
KCC BUTTER SALTED 250G TUB 601,15,7042.969135960518,NEW KENYA COOP CREAMERIES  LTD,2,1,4
JIAN 12 PACK YELLOW YOLK EGGS,14,4608.025619581846,JIAN CEREALS DEPOT,2,1,4
MF 800G ANTI-B D/WASHING PASTE ORANGE,14,4704.0,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
MF 750ML ANT-B D/WASHING LIQUID ORANGE,14,3348.8,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
KASUKU 500G COOKING FAT,14,2408.0,KAPA OIL REFINERIES LTD,2,1,4
PRIDE 1LT LEMON LIQ DETERGENT,14,2682.4000000000005,CANON CHEMICALS LTD,2,1,4
MONSTER 500ML ENERGY DRINK,14,1809.2748460445287,COCA COLA BEVERAGES KENYA LTD,2,1,4
ROSY WHITE TOILET SINGLE ROLL,13,4590.782736156352,CHANDARIA INDUSTRIES  LTD,2,1,4
DOWNY 900ML POUCH LAVENDER CALM,13,7259.2,HASBAH KENYA LTD P AND G,2,1,4
JIK BLEACH 1.5LT REGULAR PERFUMED,13,8299.2,TOWFIQ  K  LIMITED HQ,2,1,4
TROP HEAT 120G RICE CAKE UNSALTED,13,1456.0,TROPICAL HEAT LTD,2,1,4
BIO 350ML ACTIVE POWER YOGHURT DRINK NATURE,10,939.6110344827588,BIO FOOD PRODUCTS LTD,2,1,4
MSAFI 1KG WHITE DETERGENT LAVENDER SATCHETS,13,2485.6000000000004,BIDCO AFRICA LTD HQ,2,1,4
BUTTERFLY 1KG BLACK BEANS,13,2974.4,SPICE WORLD LTD,2,1,4
DAIMA 250ML CHOCOLATE FLAVOURED MILK PET,10,548.9548991737439,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
FAY 38CM X 10M BAKING PAPER,13,2392.0,KIM FAY EAST AFRICA LTD,2,1,4
BIO 90ML YOGHURT GUAVA/MORINGA,10,939.6110344827588,BIO FOOD PRODUCTS LTD,2,1,4
NUZIWA 1LT ALMOND MILK ORIGNAL,10,3840.0,JETLAK FOODS LTD,2,1,4
FESTIVE 200G CUPCAKE 8PC VANILLA,12,1267.2,DPL FESTIVE  LIMITED,2,1,4
DAIMA 250G BUTTER UNSALTED,12,5634.3753087684145,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
BUTTERFLY 1KG POPCORN KERNEL,12,3830.4000000000005,SPICE WORLD LTD,2,1,4
BLOOM 9S 3PLY LUXURY TOILET ROLLS,12,4237.645602605863,PROPACK KENYA LTD,2,1,4
ASTONISH 1LT JASMIN WBERRY FLOOR CLEANER,12,7632.0,SPARKLE BRANDS LIMITED,2,1,4
BROOKSIDE 150ML DISNEY DF STRWBRRY YOG,9,845.649931034483,BROOKSIDE DAIRY LIMITED,2,1,4
BROOKSIDE 250ML STRAWBERRY 6PK,9,494.0594092563695,BROOKSIDE DAIRY LIMITED,2,1,4
MF 400G ORIGINAL FRESH DISHWASHING PASTE,12,2496.0,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
RELOAD 500ML ISOTONIC DRINK LEMON,12,1550.8070108953102,EXCEL CHEMICALS LTD,2,1,4
PRAZIER 6S KIENYEJI EGGS,11,3620.591558242879,PRAZIER POULTRIES,2,1,4
NIVEA 50ML IBNW MEN ROLL ON,11,4576.0,BEIERSDORF EAST AFRICA LTD HQ,2,1,4
LEADAV YELLOW YOLK EGGS 20PACK,11,3620.591558242879,LEADAV POULTRY FARM LTD,2,1,4
DOWNY 900ML POUCH SUNRISE FRESH,11,6142.4,HASBAH KENYA LTD P AND G,2,1,4
GREEN FARM 20PK Y/YORK EGGS,11,3620.591558242879,GREEN FARM POULTRY,2,1,4
MONTILL 15 PACK EGGS,11,3620.591558242879,MONTILL LIMITED,2,1,4
SOFTLEAF 2S TOILET PAPER,11,3884.508469055375,KAPA OIL REFINERIES LTD,2,1,4
QIKDRI PLAIN HAND PAPER TOWELS WHT,11,3388.0,CHANDARIA INDUSTRIES  LTD,2,1,4
VASELINE 240ML PURE PJELLY ORIGINAL,11,2983.2,UNILEVER KENYA LIMITED,2,1,4
NUTEEZ 400G PEANUT BUTTER SMOOTH,11,2596.0,JETLAK FOODS LTD,2,1,4
BUTTERFLY 1KG CHANNA DAL,11,3247.2,SPICE WORLD LTD,2,1,4
EVERFRESH 4KG GHEE,11,33519.200000000004,BROOKSIDE DAIRY LIMITED,2,1,4
FAY 30CMX30M CLING FILM,11,1408.0,KIM FAY EAST AFRICA LTD,2,1,4
SANTA MARIA 1LT EXTRA VIRGIN OLIVE OIL,11,24534.4,DEBENHAM AND FEAR LTD,2,1,4
FLORA 10S WHITE TOILET ROLL,11,3884.508469055375,AFRICAN COTTON INDUSTRIES LTD,2,1,4
BIO 500ML DAIRY WHIPPING CREAM,8,2257.2734889287854,BIO FOOD PRODUCTS LTD,2,1,4
FIESTA JUMBO TISSUE 100M,11,3884.508469055375,AFRICAN COTTON INDUSTRIES LTD,2,1,4
ENERGIZER 3V LITHIUM ECR 2032,10,1320.0,HASBAH KENYA LTD,2,1,4
MONTILL 12 PACK EGGS,10,3291.44687112989,MONTILL LIMITED,2,1,4
DELAMERE 450G PREM P/PPLE& COCONUT FRUIT YOGHURT CUP,8,751.688827586207,BROOKSIDE DAIRY LIMITED,2,1,4
ENERGIZER AA BATTERY 4+2 E91 BP6,10,6240.0,HASBAH KENYA LTD,2,1,4
FAY FACIAL 80S WHITE,10,1120.0,KIM FAY EAST AFRICA LTD,2,1,4
FESTIVE 200G HALF POUNDCAKE SLICED CHOCOLATE,10,1056.0,DPL FESTIVE  LIMITED,2,1,4
FAY MULTI PURPOSE JUMBO ROLL,10,3000.0,KIM FAY EAST AFRICA LTD,2,1,4
GILANI 250G M&E PET BILTONG DRY,10,10552.0,GILANI GOURMET LTD,2,1,4
MF 200G D/WASHING PASTE ZESTY LEMON,10,704.0,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
TROP HEAT 150G KENYAN CHEVDA SWEET(TAMU),10,496.6218867924528,TROPICAL HEAT LTD,2,1,4
EVEREADY 4S BLACK 1215BP4,10,2240.0,HASBAH KENYA LTD,2,1,4
TH 150G RICE CAKE CHEESE,10,1680.0,TROPICAL HEAT LTD,2,1,4
TROP HEAT 150G KENYAN CHEVDA CHILLI LEMON,10,496.6218867924528,TROPICAL HEAT LTD,2,1,4
MHARVEST 500G JUMBO OATS BAG,10,1992.0000000000002,HEALTHY U TWO THOUSAND LTD,2,1,4
NIVEA DEO AQUA COOL ROLL ON 50ML(82886),10,4160.0,BEIERSDORF EAST AFRICA LTD HQ,2,1,4
AXE 150ML APOLLO AEROSOL PROMO,10,7200.0,UNILEVER KENYA LIMITED,2,1,4
BLOOM LUXURY 3PLY TOILET 4PK,10,3531.3713355048862,PROPACK KENYA LTD,2,1,4
CADBURY 125G DRINKING CHOCOLATE JAR,10,847.3482196741098,HASBAH KENYA LTD CADBURY,2,1,4
ENERGIZER AA BATTERY 2PK E91,10,3480.0,HASBAH KENYA LTD,2,1,4
BIO 150ML YOGHURT GUAVA/MORINGA,7,657.7277241379311,BIO FOOD PRODUCTS LTD,2,1,4
TENDER CARE 100S EARBUDS POLY,9,684.0,AFRICAN COTTON INDUSTRIES LTD,2,1,4
F/C FROZEN 500G (12M) BEEF MINCE,9,2268.0,FARMERS CHOICE LTD,2,1,4
RAHA 200G DRINKING CHOCOLATE,9,762.6133977066988,EXCEL CHEMICALS LTD,2,1,4
RAHA 400G DRINKING CHOCOLATE,9,762.6133977066988,EXCEL CHEMICALS LTD,2,1,4
MC 330G GARLIC MAYONNAISE,9,3088.8,BIO FOOD PRODUCTS LTD,2,1,4
BUTTERFLY 1KG MUNG DAL SPLIT,9,1706.4,SPICE WORLD LTD,2,1,4
SANTA MARIA 500ML EXTRA VIRGIN OLIVE OIL,9,12060.0,DEBENHAM AND FEAR LTD,2,1,4
VELVEX 300ML FURNITURE POLISH LEMON,9,2152.8,CHANDARIA INDUSTRIES  LTD,2,1,4
AQUACLEAR 1LT MINERAL WATER,9,501.57293547305517,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
NIVEA 50ML FRESH ACTIVE ROLL ON FOR MEN,9,3744.0,BEIERSDORF EAST AFRICA LTD HQ,2,1,4
BUTTERFLY 1KG MUNG DAL WASHED,9,2152.8,SPICE WORLD LTD,2,1,4
AMANA 1KG NDENGU,9,1476.0,UNGA LTD,2,1,4
MAXLITE 8S NON DRIP CANDLES W/FREE MATCH BOX,9,936.0,SPARKLE BRANDS LIMITED,2,1,4
ASTONISH 1LT LAVE FLOOR CLEANER,9,4680.0,SPARKLE BRANDS LIMITED,2,1,4
JIK 750ML REGULAR 2+1,8,5497.6,TOWFIQ  K  LIMITED HQ,2,1,4
NUTEEZ 400G PEANUT BUTTER CRUNCHY,8,1881.6000000000001,JETLAK FOODS LTD,2,1,4
PERSIL 3LT MACHINE WASH LIQUID GEL,8,17273.600000000002,CHANDARIA INDUSTRIES LTD HENKEL C BRANDS,2,1,4
ALWAYS PANTYLINERS N ECONOMY *40,8,1259.0641821946172,HASBAH KENYA LTD P AND G,2,1,4
BORGES 750ML EXTRA VIRGIN OIL,8,16480.0,DEBENHAM AND FEAR LTD,2,1,4
MF FLOWER FOR 1500/-,8,9600.0,ANDREW MUROKI GATHAGE,2,1,4
FESTIVE 200G HALF POUNDCAKE SLICED COFFEE,8,844.8000000000001,DPL FESTIVE  LIMITED,2,1,4
BIO 350ML ACTIVE POWER YOGHURT DRINK STRAWBERRY,6,563.7666206896553,BIO FOOD PRODUCTS LTD,2,1,4
FRESHA 500ML WHOLE MILK POUCH,508,23093.383894310566,GITHUNGURI DAIRY FARMERS,2,2,5
FESTIVE 600G FAMILY WHITE BREAD,619,49520.36375292155,DPL FESTIVE  LIMITED,2,2,5
NATURES 600G WHITE BREAD,469,37520.37125123685,DPL FESTIVE  LIMITED,2,2,5
JOGOO 2KG MAIZE MEAL,582,67515.03279524215,UNGA LTD,2,2,5
FRESHA MAISHA 250ML LONG LIFE MILK,434,10416.159247792684,GITHUNGURI DAIRY FARMERS,2,2,5
EXE 2KG ALL PURPOSE FLOUR,528,67632.48308452794,UNGA LTD,2,2,5
KABRAS 2KG WHITE SUGAR,511,130765.33797948575,WEST KENYA SUGAR COMPANY LTD,2,2,5
BIO 1L FRESH WHOLE MILK,302,41285.08953740283,BIO FOOD PRODUCTS LTD,2,2,5
KABRAS 1KG WHITE SUGAR,317,42440.282337405086,WEST KENYA SUGAR COMPANY LTD,2,2,5
MUMIAS 2KG SUGAR,291,74679.58517195175,Unknown,2,2,5
MUMIAS 1KG SUGAR,244,31599.90341042729,Unknown,2,2,5
FESTIVE 600G FAMILY BRWN BREAD,179,14320.035445544556,DPL FESTIVE  LIMITED,2,2,5
BIO 2L SEMI SKIMMED FRESH MILK,149,36428.92641559126,BIO FOOD PRODUCTS LTD,2,2,5
FESTIVE 400G FINEST SUPER SEEDED BREAD,144,14976.030967741935,DPL FESTIVE  LIMITED,2,2,5
NUTRAMEAL 1KG SUGAR,190,26195.078393881453,KAMILI PACKERS SUGAR ONLY,2,2,5
FRESHA 5L WHOLE MILK,137,54742.4332247557,GITHUNGURI DAIRY FARMERS,2,2,5
BROADWAY 400G WHITE SLICED BREAD,123,6396.0,BROADWAYS BAKERY LTD,2,2,5
FESTIVE 300G 6S PREM SESSAME SLICED BURGER BUNS,122,12688.0,DPL FESTIVE  LIMITED,2,2,5
NUTRAMEAL 2KG SUGAR,163,43483.5833782224,KAMILI PACKERS SUGAR ONLY,2,2,5
BIO 1L FRESH SEMI SKIMMED MILK,113,14200.165925925927,BIO FOOD PRODUCTS LTD,2,2,5
FESTIVE 300G 6S DELUXE ROLLS,112,10752.0,DPL FESTIVE  LIMITED,2,2,5
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,109,10464.0,DPL FESTIVE  LIMITED,2,2,5
BROADWAY 400G NATURAL BROWN BREAD,89,4628.172313649565,BROADWAYS BAKERY LTD,2,2,5
RINSUN 5LT SUNFLOWER OIL,94,119565.37901371895,KAPA OIL REFINERIES LTD,2,2,5
KINGSMIL 400G KUBWA WAO WHITE BREAD,65,3380.0,KENAFRIC BAKERY LTD,2,2,5
RINSUN 2LT SUNFLOWER OIL,74,44851.596460176996,KAPA OIL REFINERIES LTD,2,2,5
BROADWAYS 600G WHITE BREAD,65,5148.297520661157,BROADWAYS BAKERY LTD,2,2,5
KINGSMIL 200G SLICED WHITE BREAD,60,1680.1368301026223,KENAFRIC BAKERY LTD,2,2,5
HOSTESS 2KG FLOUR,65,7877.945393423876,UNGA LTD,2,2,5
BIO 1L FRESH SKIMMED MILK,56,6894.02508250825,BIO FOOD PRODUCTS LTD,2,2,5
RINSUN 3LT SUNFLOWER OIL,63,55132.16620230163,KAPA OIL REFINERIES LTD,2,2,5
EXE 1KG ALL PURPOSE,62,4246.449658597145,UNGA LTD,2,2,5
FRESHA 2LT WHOLE MILK,55,9240.0,GITHUNGURI DAIRY FARMERS,2,2,5
FESTIVE 350G SLICED SUB ROLLS 4S,53,5936.0,DPL FESTIVE  LIMITED,2,2,5
EXE 2KG CHAPATI FLOUR,60,8126.237288135592,UNGA LTD,2,2,5
BIO 1L BARISTA FRESH MILK,51,7302.5625,BIO FOOD PRODUCTS LTD,2,2,5
BROADWAY 800G WHITE SANDWICH SLICED BREAD,46,4784.0569659442735,BROADWAYS BAKERY LTD,2,2,5
NATURES 600G BROWN BREAD,46,3680.0,DPL FESTIVE  LIMITED,2,2,5
KINGSMIL 400G KUBWA WAO BROWN BREAD,45,2340.0,KENAFRIC BAKERY LTD,2,2,5
EXE 2KG SELF RAISING,49,6862.569696969696,UNGA LTD,2,2,5
BROADWAY 400G 50/50 BREAD,8,640.0,BROADWAYS BAKERY LTD,2,2,5
KINGSMIL 400G SANDWICH WMEAL BREAD,8,640.0,KENAFRIC BAKERY LTD,2,2,5
KINGSMIL 400G RND TOP BROWN BREAD,7,560.0,KENAFRIC BAKERY LTD,2,2,5
WHITE CAP 500ML LAGER CANS,873,159504.2197283038,KENYA BREWERIES LTD,2,2,5
COKE PET 350ML,576,22396.846102696712,COCA COLA BEVERAGES KENYA LTD,2,2,5
BIO 200ML GREEK STYLE NATURE PLAIN YOGHURT,426,58913.299926245905,BIO FOOD PRODUCTS LTD,2,2,5
DUNHILL 20S SWITCH,540,203040.0,NOBLE OUTLOOK LIMITED,2,2,5
KERINGET 18.9LT MINERAL WATER REFIL,507,242806.9068483153,COCA COLA BEVERAGES KENYA LTD,2,2,5
EMBASSY BY DUNHILL BLUE 20S,487,179216.49299436327,NOBLE OUTLOOK LIMITED,2,2,5
COKE PET 500ML,484,25744.106419215,COCA COLA BEVERAGES KENYA LTD,2,2,5
TUSKER CAN 500ML BEER,474,80654.95902197085,KENYA BREWERIES LTD,2,2,5
AQUAMIST 500ML MINERAL WATER,451,17804.47672612802,AQUAMIST LIMITED,2,2,5
COKE ZERO 500ML PET,434,22628.902021174206,COCA COLA BEVERAGES KENYA LTD,2,2,5
COKE ZERO 330ML CAN,431,33298.010696523896,COCA COLA BEVERAGES KENYA LTD,2,2,5
TUSKER 500ML LAGER BEER,392,65542.40000000001,KENYA BREWERIES LTD,2,2,5
AQUAMIST 20LT MINERAL WATER,386,162883.36682942195,AQUAMIST LIMITED,2,2,5
KRACKLES PERFECTLY SALTED 30G,350,11565.785507246377,PROPACK KENYA LTD,2,2,5
COKE 330ML CAN,345,26925.115452930735,COCA COLA BEVERAGES KENYA LTD,2,2,5
AQUAMIST 1LTR SPARKLING WATER,346,26304.975119110648,AQUAMIST LIMITED,2,2,5
WHITE CAP 500ML LAGER BEER,340,65008.00000000001,KENYA BREWERIES LTD,2,2,5
AQUAMIST 500ML SPARKLING WATER,320,17637.681504226326,AQUAMIST LIMITED,2,2,5
SCHWEPPES SODA WATER 500ML PET,309,18705.72747098136,COCA COLA BEVERAGES KENYA LTD,2,2,5
BIO 150ML VANILLA YOGHURT,233,21671.955547240414,BIO FOOD PRODUCTS LTD,2,2,5
COCA COLA 300ML,304,9728.0,COCA COLA BEVERAGES KENYA LTD,2,2,5
COCA COLA 300ML EMPTY BOTTLE,304,3648.0,COCA COLA BEVERAGES KENYA LTD,2,2,5
SCHWEPPES TONIC WATER 500ML PET,302,18333.81701769166,COCA COLA BEVERAGES KENYA LTD,2,2,5
KRACKLES POTATO CRISP BBQ30G,280,12223.993808049536,PROPACK KENYA LTD,2,2,5
OLA 40G CHEESE CRUNCH TORTILA CHIPS,276,14224.109443954105,PROPACK KENYA LTD,2,2,5
SPRITE PET 350ML,271,10543.06021091582,COCA COLA BEVERAGES KENYA LTD,2,2,5
ISINYA 6S EGGS,269,26942.631218960036,ISINYA FEEDS LIMITED,2,2,5
SPRITE 330ML CAN REGULAR,265,20464.110111698996,COCA COLA BEVERAGES KENYA LTD,2,2,5
DASANI 500ML MINERAL WATER,264,7093.850878073255,COCA COLA BEVERAGES KENYA LTD,2,2,5
SPRITE PET 500ML,257,13588.741896173531,COCA COLA BEVERAGES KENYA LTD,2,2,5
PICK N PEEL 250ML MANGO,256,14492.197173886518,KEVIAN KENYA LTD,2,2,5
GUINNESS 500ML CAN,257,47018.93298850076,KENYA BREWERIES LTD,2,2,5
KRACKLES CHEESE & ONION 30G,254,11259.09984007311,PROPACK KENYA LTD,2,2,5
BALOZI 500ML CAN,253,41600.5207728923,KENYA BREWERIES LTD,2,2,5
KRACKLES BANG BANG CHILLI 30G,252,11108.007272727275,PROPACK KENYA LTD,2,2,5
TUSKER LITE 500ML CAN,251,51921.11957027464,KENYA BREWERIES LTD,2,2,5
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,248,12789.933884297523,PROPACK KENYA LTD,2,2,5
ISINYA 30S EGGS,233,100895.14789356984,ISINYA FEEDS LIMITED,2,2,5
PICK N PEEL 250ML APPLE,230,13094.539419087138,KEVIAN KENYA LTD,2,2,5
