sku,qty,est_cost,supplier,day_generated,arrival_day
BROOKSIDE 1LTR FRESH MILK STANDARD,23,2391.7090580528575,BROOKSIDE DAIRY LIMITED,4,7
NATURES 800G WHITE BREAD,15,1560.0244233378564,DPL FESTIVE  LIMITED,4,7
FESTIVE 600G FAMILY BRWN BREAD,15,1200.0029702970298,DPL FESTIVE  LIMITED,4,7
BIO 2L SEMI SKIMMED FRESH MILK,20,4889.788780616276,BIO FOOD PRODUCTS LTD,4,7
BROOKSIDE 1L FARM FRESH MILK,21,2184.0,BROOKSIDE DAIRY LIMITED,4,7
BROOKSIDE 1L LACTOSE FREE UHT MILK,20,2787.505641563894,BROOKSIDE DAIRY LIMITED,4,7
FESTIVE 800G SUPREME WHOLE MEAL,16,1664.0,DPL FESTIVE  LIMITED,4,7
FESTIVE 400G FINEST SUPER SEEDED BREAD,18,1872.003870967742,DPL FESTIVE  LIMITED,4,7
FRESHA 5L WHOLE MILK,15,5993.697068403909,GITHUNGURI DAIRY FARMERS,4,7
SUPA 400G BUTTER TOAST BREAD,14,728.0251897666573,MINI BAKERIES NBI  LTD,4,7
BROOKSIDE 200ML  WHOLE MILK TCA,17,435.208155922039,BROOKSIDE DAIRY LIMITED,4,7
FESTIVE 300G 6S DELUXE ROLLS,14,1344.0,DPL FESTIVE  LIMITED,4,7
FESTIVE 400G WHITE SLICED,13,655.2205128205129,DPL FESTIVE  LIMITED,4,7
BIO 1L FRESH SEMI SKIMMED MILK,12,1507.9822222222224,BIO FOOD PRODUCTS LTD,4,7
SUPA 400G WHITE SLICED BREAD CT,12,624.0,MINI BAKERIES NBI  LTD,4,7
TUPIKE 2KG MAIZE MEAL FLOUR,17,1910.3793959282891,OSHO GRAIN MILLERS  LTD,4,7
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,10,960.0,DPL FESTIVE  LIMITED,4,7
AJAB 2KG MAIZE MEAL FLOUR,10,1242.0912730184148,GRAIN INDUSTRIES LIMITED,4,7
V22 BAG 10 X 15 X 22 30G,130,1040.2520060379757,POLYTHENE INDUSTRIES LIMITED,4,7
V25 CARRIER BAG,105,1680.1909431271174,POLYTHENE INDUSTRIES LIMITED,4,7
WHITE CAP 500ML LAGER CANS,74,13520.403505033772,KENYA BREWERIES LTD,4,7
QUENCHER 300ML DRINKING WATER,69,1064.128629543181,EXCEL CHEMICALS LTD,4,7
AQUAMIST 300ML MINERAL WATER,71,1742.3951507894938,AQUAMIST LIMITED,4,7
QUENCHER 500ML DRINKING WATER,57,1206.05669914292,EXCEL CHEMICALS LTD,4,7
QUENCHER 1LT DRINKING WATER,55,2120.0769054703596,EXCEL CHEMICALS LTD,4,7
KERINGET 500ML MINERAL WATER,49,2200.9189852550603,COCA COLA BEVERAGES KENYA LTD,4,7
COKE PET 350ML,44,1710.8701884004436,COCA COLA BEVERAGES KENYA LTD,4,7
BIO 200ML GREEK STYLE NATURE PLAIN YOGHURT,44,6084.941776419765,BIO FOOD PRODUCTS LTD,4,7
AQUAMIST 500ML MINERAL WATER,48,1894.9332214060864,AQUAMIST LIMITED,4,7
DUNHILL 20S SWITCH,32,12032.0,NOBLE OUTLOOK LIMITED,4,7
TUSKER CAN 500ML BEER,44,7486.958221448771,KENYA BREWERIES LTD,4,7
EMBASSY BY DUNHILL BLUE 20S,33,12144.033406188888,NOBLE OUTLOOK LIMITED,4,7
KERINGET 18.9LT MINERAL WATER REFIL,36,17240.727113489844,COCA COLA BEVERAGES KENYA LTD,4,7
COKE PET 500ML,32,1702.0896806092562,COCA COLA BEVERAGES KENYA LTD,4,7
COKE ZERO 330ML CAN,37,2858.529920583258,COCA COLA BEVERAGES KENYA LTD,4,7
COKE ZERO 500ML PET,34,1772.7711260827718,COCA COLA BEVERAGES KENYA LTD,4,7
AQUAMIST 1LTR SPARKLING WATER,37,2812.9597670725257,AQUAMIST LIMITED,4,7
KRACKLES PERFECTLY SALTED 30G,31,1024.3981449275364,PROPACK KENYA LTD,4,7
AQUAMIST 20LT MINERAL WATER,24,10127.463222554732,AQUAMIST LIMITED,4,7
BROOKSIDE 500ML NATURAL LALA BOTTLE,24,1728.0513197460743,BROOKSIDE DAIRY LIMITED,4,7
COKE 330ML CAN,30,2341.3143872113683,COCA COLA BEVERAGES KENYA LTD,4,7
DL 37G FILLED CHOCOLATES MINT CHOC,34,1895.3329700272482,GLACIER PRODUCTS LTD 2ND,4,7
MAYERS 1L SPARKLING WATER PLASTIC,26,2001.6557365684578,MALACHITE LIMITED,4,7
SAFARI 300ML LEMONADE LIME DRINK,26,1010.3155417099345,BOUNTY LIMITED,4,7
NUTFIELDS 20G CASHEW NUTS ROASTED AND SALTED,24,1344.0,KENYA NUT COMPANY,4,7
MAGGI 4G 28S CUBE FORTIFIED,30,2546.2701585113714,NESTLE KENYA LTD,4,7
TUSKER 500ML LAGER BEER,24,4012.8,KENYA BREWERIES LTD,4,7
COCA COLA 300ML,23,736.0,COCA COLA BEVERAGES KENYA LTD,4,7
COCA COLA 300ML EMPTY BOTTLE,25,300.0,COCA COLA BEVERAGES KENYA LTD,4,7
NUTFIELD 20G MAC NUTS LOCAL,27,1382.4,KENYA NUT COMPANY,4,7
NUTFIELDS 20G MIXED NUTS,27,1188.0,KENYA NUT COMPANY,4,7
WHITE CAP 500ML LAGER BEER,27,5162.400000000001,KENYA BREWERIES LTD,4,7
ISINYA 6S EGGS,22,2203.486568093386,ISINYA FEEDS LIMITED,4,7
BIO 150ML VANILLA YOGHURT,22,2046.279064546305,BIO FOOD PRODUCTS LTD,4,7
SPRITE PET 350ML,25,972.6070305272897,COCA COLA BEVERAGES KENYA LTD,4,7
SCHWEPPES SODA WATER 500ML PET,19,1150.1903622933523,COCA COLA BEVERAGES KENYA LTD,4,7
KRACKLES BANG BANG CHILLI 30G,27,1190.1436363636365,PROPACK KENYA LTD,4,7
GUINNESS 500ML CAN,24,4390.873119548709,KENYA BREWERIES LTD,4,7
KRACKLES POTATO CRISP BBQ30G,21,916.7995356037152,PROPACK KENYA LTD,4,7
NESTLE 41.5G KITKAT 4 FINGER MILK,19,2539.556410256411,GLACIER PRODUCTS LTD 2ND,4,7
BALOZI 500ML CAN,20,3288.5787172246874,KENYA BREWERIES LTD,4,7
HIGHLANDS 500ML MINERAL WATER,23,460.00781482268,HIGHLANDS DRINKS LIMITED,4,7
TUSKER LITE 500ML CAN,19,3930.2839515347337,KENYA BREWERIES LTD,4,7
ILARA 500ML MAZIWA LALA,17,1224.0,BROOKSIDE DAIRY LIMITED,4,7
ISINYA 30S EGGS,22,9526.580487804877,ISINYA FEEDS LIMITED,4,7
KRACKLES CHEESE & ONION 30G,20,886.5432944939457,PROPACK KENYA LTD,4,7
OLA 40G CHEESE CRUNCH TORTILA CHIPS,18,927.6593115622243,PROPACK KENYA LTD,4,7
URBAN STIX 35G BARBEQUE SNACKS,20,560.0,NORDA INDUSTRIES LTD.,4,7
GOLD CROWN 500ML ASEPTIC LONG LIFE 24,18,702.4990250105977,NEW KENYA COOP CREAMERIES  LTD,4,7
SPRITE PET 500ML,16,845.9917133804533,COCA COLA BEVERAGES KENYA LTD,4,7
COKE PET 2LTS,18,2370.5284139913756,COCA COLA BEVERAGES KENYA LTD,4,7
MAYERS 500ML SPARKLING WATER PLASTIC,14,832.5359773371106,MALACHITE LIMITED,4,7
WRIGLEYS ORBIT 10S PEPPERMINT SF,14,768.2334020618557,RADBONE CLARK LIMITED MARS,4,7
WRIGLEYS P.K 10S CHEWING GUM PEPPERMINT,19,405.4354682316918,RADBONE CLARK LIMITED MARS,4,7
SPRITE 330ML CAN REGULAR,14,1081.1227983539093,COCA COLA BEVERAGES KENYA LTD,4,7
WRIGLEYS JUICY FRUIT 10S CLASSIC,16,341.3300181300182,RADBONE CLARK LIMITED MARS,4,7
KERINGET 1LT MINERAL WATER,18,1250.882191780822,COCA COLA BEVERAGES KENYA LTD,4,7
AQUAMIST 1LT MINERAL WATER,17,1040.6358158044343,AQUAMIST LIMITED,4,7
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,14,722.012396694215,PROPACK KENYA LTD,4,7
TENA 10S WHITE TOILET ROLLS,18,6489.776256212038,AFRICAN COTTON INDUSTRIES LTD,4,7
WRIGLEYS ORBIT 10S BUBBLEMINT SF,14,769.752964539007,RADBONE CLARK LIMITED MARS,4,7
DUNHILL 20S DOUBLE CAP,17,6392.0,NOBLE OUTLOOK LIMITED,4,7
FANTA ORANGE PET 500ML,15,792.7459366980326,COCA COLA BEVERAGES KENYA LTD,4,7
PICK N PEEL 250ML TROPICAL MIX,13,736.3255319148936,KEVIAN KENYA LTD,4,7
PREDATOR 400ML ENERGY DRINK PET,15,755.5856794425088,COCA COLA BEVERAGES KENYA LTD,4,7
VELVEX 100S WHITE SERVIETTES,14,1301.388438399163,CHANDARIA INDUSTRIES  LTD,4,7
KNORR 51G 6S CHICKEN CUBES,16,1206.3236973800413,UNILEVER KENYA LIMITED,4,7
BIO 150ML NATURAL YOGHURT,12,1107.737142857143,BIO FOOD PRODUCTS LTD,4,7
KRACKLES SALT&VINEGAR 30GM,15,650.1966341895483,PROPACK KENYA LTD,4,7
WRIGLEYS P.K 10S CHEWING GUM MENTHOL,13,277.0035989717224,RADBONE CLARK LIMITED MARS,4,7
COKE 1.25L PET,15,1533.7615158444953,COCA COLA BEVERAGES KENYA LTD,4,7
PICK N PEEL 250ML APPLE,11,626.2605809128631,KEVIAN KENYA LTD,4,7
PICK N PEEL 250ML PINEAPPLE JUICE,10,564.8656611715188,KEVIAN KENYA LTD,4,7
AQUAMIST 1.5LT MINERAL WATER,11,811.8199395770393,AQUAMIST LIMITED,4,7
FANTA ORANGE PET 2LTS,10,1227.8606713109566,COCA COLA BEVERAGES KENYA LTD,4,7
COKE ZERO SUGAR 300ML,10,320.0,COCA COLA BEVERAGES KENYA LTD,4,7
BROOKSIDE 500ML SWEET LALA BOTTLE,11,836.0030888030889,BROOKSIDE DAIRY LIMITED,4,7
FANTA BLACKCURRANT PET 500ML,13,688.202989040186,COCA COLA BEVERAGES KENYA LTD,4,7
COKE ZERO 2L PET,15,1986.9490616621983,COCA COLA BEVERAGES KENYA LTD,4,7
AQUACLEAR 500ML MINERAL WATER,12,300.278124054463,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,4,7
DASANI 1L MINERAL WATER,10,461.9685732243872,COCA COLA BEVERAGES KENYA LTD,4,7
ILARA 500ML TNC PLAIN CUP,12,1127.5332413793105,BROOKSIDE DAIRY LIMITED,4,7
MAYERS 500ML STILL MINERAL WATER,10,382.95058656238893,MALACHITE LIMITED,4,7
KIRICHWA 2KG ICE CUBES,11,1760.0,KIRICHWA WATER LIMITED,4,7
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,12,1940.0455016611297,UDV KENYA LIMITED,4,7
MR.BERRYS KING KUBWA XXL STRAWBERRY LOLLIPOP,12,157.9049900199601,MZURI SWEETS LIMITED,4,7
BIO 200ML GREEK STYLE YOGHURT VANILLA,9,1240.2166666666667,BIO FOOD PRODUCTS LTD,4,7
FANTA BLACK CURRANT 350ML PET,10,388.68499503146745,COCA COLA BEVERAGES KENYA LTD,4,7
SNICKERS 40G SINGLE CHOCO BAR,9,1180.4300896286811,RADBONE CLARK LIMITED MARS,4,7
CARTOONS 30G TANGY TOMATO CRISPS,11,495.38357348703175,PROPACK KENYA LTD,4,7
AQUAMIST 5LT MINERAL WATER,10,1712.2147089578245,AQUAMIST LIMITED,4,7
FANTA BLACKCURRANT PET 2LTS,9,1100.3064239093096,COCA COLA BEVERAGES KENYA LTD,4,7
OREO 55.2G ORIGINAL COOKIES,12,659.654682454252,HASBAH KENYA LTD CADBURY,4,7
PILSNER 500ML LAGER BEER,9,1504.8000000000002,KENYA BREWERIES LTD,4,7
BIO 150ML BERRY COCKTAIL YOGHURT,11,981.1492697924675,BIO FOOD PRODUCTS LTD,4,7
KRAC KURLS 25G TANGY CHEESE,9,281.4445414847162,PROPACK KENYA LTD,4,7
ROTHMANS SWITCH BLUE 20S,8,2336.005073325406,NOBLE OUTLOOK LIMITED,4,7
PICK N PEEL 250ML ORANGE JUICE,9,681.4780070457978,KEVIAN KENYA LTD,4,7
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,9,2636.529510961214,FARMERS CHOICE LTD,4,7
MENENGAI CREAM 800G SOAP,8,1048.7354838709678,MENENGAI O REFINERIES LTD,4,7
ROYCO 4G 40S BEEF CUBES,7,768.4706312900274,UNILEVER KENYA LIMITED,4,7
OREO 31.3G ENROBED,8,409.56275976724856,HASBAH KENYA LTD CADBURY,4,7
MACCOFFEE 15G WHITE 3 IN 1 COFFEE,7,111.45878339965891,CHANDARIA INDUSTRIES LTD MACCOFFEE,4,7
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,6,801.5999999999999,BROOKSIDE DAIRY LIMITED,4,7
KABRAS 1KG WHITE SUGAR,19,2543.7393199075605,WEST KENYA SUGAR COMPANY LTD,4,7
NUTRAMEAL 2KG SUGAR,30,8003.1135051943065,KAMILI PACKERS SUGAR ONLY,4,7
KENSALT 1KG IODIZED SALT,12,396.5412173913044,KENSALT LIMITED,4,7
FESTIVE 300G 6S PREM SESSAME SLICED BURGER BUNS,14,1456.0,DPL FESTIVE  LIMITED,4,7
KENSALT 500G IODIZED SALT,11,184.71315789473687,KENSALT LIMITED,4,7
DAIMA 200ML WHOLE MILK FINO TETRA 180DAYS,14,286.8625994694961,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,4,7
LATO 500ML UHT MILK AMOO ESL,6,266.3991250455706,MUSTY DISTRIBUTION LIMITED,4,7
BROOKSIDE 500ML DAIRY BEST (POUCH),1009,44145.31926267462,BROOKSIDE DAIRY LIMITED,5,8
TUZO 500ML FRESH MILK (POUCH),138,6513.6071426260805,BROOKSIDE DAIRY LIMITED,5,8
BIO 2L WHOLE FRESH MILK,75,19102.30192719486,BIO FOOD PRODUCTS LTD,5,8
FESTIVE 800G WHITE MILKY BREAD,88,9152.0,DPL FESTIVE  LIMITED,5,8
FRESHA 500ML WHOLE MILK POUCH,67,3045.780946690567,GITHUNGURI DAIRY FARMERS,5,8
SOKO 2KG MAIZE MEAL,45,5261.28307135902,CAPWELL INDUSTRIES LTD,5,8
BROOKSIDE 500ML LACTOSE FREE UHT MILK FINO,61,3690.4707761098693,BROOKSIDE DAIRY LIMITED,5,8
AJAB 2KG HOME BAKING FLOUR,52,6642.627042601358,GRAIN INDUSTRIES LIMITED,5,8
DAIMA 500ML FINO MAZIWA BORA,51,1944.397337070778,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,5,8
LATO 500ML ESL MILK 90DAYS,64,2636.284624175825,MUSTY DISTRIBUTION LIMITED,5,8
FRESHA MAISHA 250ML LONG LIFE MILK,41,984.0150441463136,GITHUNGURI DAIRY FARMERS,5,8
JOGOO 2KG MAIZE MEAL,28,3248.1459076748797,UNGA LTD,5,8
GOLD CROWN 500ML WHOLE MILK LONGLIFE FINO TFA 20,28,1224.5723849372384,NEW KENYA COOP CREAMERIES  LTD,5,8
KCC 500ML FRESH WHOLE MILK TFA 21,26,1100.4746355685131,NEW KENYA COOP CREAMERIES  LTD,5,8
NUTRAMEAL 1KG SUGAR,25,3446.7208413001913,KAMILI PACKERS SUGAR ONLY,5,8
KCC 500ML FRESH W/MILK (POUCH)-84,32,1443.6314376996806,NEW KENYA COOP CREAMERIES  LTD,5,8
BROOKSIDE 2LTR FRESH MILK STANDARD BOTTLE,32,6577.793453573814,BROOKSIDE DAIRY LIMITED,5,8
PEMBE 2KG MAIZE MEAL,25,2940.0985957573953,PEMBE FLOUR MILLS,5,8
KCC 500ML GOLD CROWN  (POUCH)-55,26,1195.1293506493507,NEW KENYA COOP CREAMERIES  LTD,5,8
NATURES 800G WHITE BREAD,16,1664.0260515603802,DPL FESTIVE  LIMITED,5,8
BIO 2L SEMI SKIMMED FRESH MILK,21,5134.278219647091,BIO FOOD PRODUCTS LTD,5,8
FESTIVE 800G SUPREME WHOLE MEAL,18,1872.0,DPL FESTIVE  LIMITED,5,8
FRESHA 5L WHOLE MILK,20,7991.596091205211,GITHUNGURI DAIRY FARMERS,5,8
FESTIVE 300G 6S DELUXE ROLLS,16,1536.0,DPL FESTIVE  LIMITED,5,8
FESTIVE 400G WHITE SLICED,14,705.6220907297832,DPL FESTIVE  LIMITED,5,8
SUPA 400G WHITE SLICED BREAD CT,14,728.0,MINI BAKERIES NBI  LTD,5,8
TUPIKE 2KG MAIZE MEAL FLOUR,10,1123.75258584017,OSHO GRAIN MILLERS  LTD,5,8
MOLO UHT MILK 500ML ESL 90DAYS,11,412.6487358006596,BROOKSIDE DAIRY LIMITED,5,8
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,13,1248.0,DPL FESTIVE  LIMITED,5,8
AJAB 2KG MAIZE MEAL FLOUR,14,1738.9277822257807,GRAIN INDUSTRIES LIMITED,5,8
KINANGOP 500ML GOLD FINO ASEPTIC,10,443.9985417426176,KINANGOP DAIRY LIMITED,5,8
AMAIZE 2KG PREMIUM MAIZE FLOUR,10,1465.2960462873673,CAPWELL INDUSTRIES LTD,5,8
RINSUN 5LT SUNFLOWER OIL,9,11447.749054505006,KAPA OIL REFINERIES LTD,5,8
SUPA LOAF WHITE BREAD 600G,7,560.0,MINI BAKERIES NBI  LTD,5,8
SOKO 1KG MAIZE MEAL FLOUR,6,380.40750360750366,CAPWELL INDUSTRIES LTD,5,8
V25 CARRIER BAG,121,1936.2200392226782,POLYTHENE INDUSTRIES LIMITED,5,8
QUENCHER 1LT DRINKING WATER,64,2466.998580910964,EXCEL CHEMICALS LTD,5,8
COKE PET 350ML,54,2099.704322127817,COCA COLA BEVERAGES KENYA LTD,5,8
BIO 200ML GREEK STYLE NATURE PLAIN YOGHURT,50,6914.7065641133695,BIO FOOD PRODUCTS LTD,5,8
DUNHILL 20S SWITCH,35,13160.0,NOBLE OUTLOOK LIMITED,5,8
EMBASSY BY DUNHILL BLUE 20S,35,12880.035430806396,NOBLE OUTLOOK LIMITED,5,8
KERINGET 18.9LT MINERAL WATER REFIL,43,20593.090718890646,COCA COLA BEVERAGES KENYA LTD,5,8
COKE PET 500ML,32,1702.0896806092562,COCA COLA BEVERAGES KENYA LTD,5,8
COKE ZERO 500ML PET,36,1877.051780558229,COCA COLA BEVERAGES KENYA LTD,5,8
AQUAMIST 1LTR SPARKLING WATER,24,1824.6225516146114,AQUAMIST LIMITED,5,8
KRACKLES PERFECTLY SALTED 30G,36,1189.6236521739131,PROPACK KENYA LTD,5,8
AQUAMIST 20LT MINERAL WATER,30,12659.329028193415,AQUAMIST LIMITED,5,8
BROOKSIDE 500ML NATURAL LALA BOTTLE,28,2016.0598730370866,BROOKSIDE DAIRY LIMITED,5,8
MAYERS 1L SPARKLING WATER PLASTIC,28,2155.6292547660314,MALACHITE LIMITED,5,8
MAGGI 4G 28S CUBE FORTIFIED,32,2716.0215024121294,NESTLE KENYA LTD,5,8
COCA COLA 300ML,28,896.0,COCA COLA BEVERAGES KENYA LTD,5,8
COCA COLA 300ML EMPTY BOTTLE,29,348.0,COCA COLA BEVERAGES KENYA LTD,5,8
BIO 150ML VANILLA YOGHURT,24,2232.304434050515,BIO FOOD PRODUCTS LTD,5,8
NESTLE 41.5G KITKAT 4 FINGER MILK,21,2806.8781376518223,GLACIER PRODUCTS LTD 2ND,5,8
BALOZI 500ML CAN,21,3453.007653085922,KENYA BREWERIES LTD,5,8
HIGHLANDS 500ML MINERAL WATER,16,320.0054363983861,HIGHLANDS DRINKS LIMITED,5,8
TUSKER LITE 500ML CAN,21,4343.998051696284,KENYA BREWERIES LTD,5,8
ILARA 500ML MAZIWA LALA,19,1368.0,BROOKSIDE DAIRY LIMITED,5,8
OLA 40G CHEESE CRUNCH TORTILA CHIPS,22,1133.8058252427186,PROPACK KENYA LTD,5,8
URBAN STIX 35G BARBEQUE SNACKS,22,616.0,NORDA INDUSTRIES LTD.,5,8
GOLD CROWN 500ML ASEPTIC LONG LIFE 24,19,741.5267486222976,NEW KENYA COOP CREAMERIES  LTD,5,8
SPRITE PET 500ML,17,898.8661954667317,COCA COLA BEVERAGES KENYA LTD,5,8
COKE PET 2LTS,23,3029.00852898898,COCA COLA BEVERAGES KENYA LTD,5,8
MAYERS 500ML SPARKLING WATER PLASTIC,16,951.4696883852693,MALACHITE LIMITED,5,8
WRIGLEYS ORBIT 10S PEPPERMINT SF,16,877.9810309278351,RADBONE CLARK LIMITED MARS,5,8
KERINGET 1LT MINERAL WATER,21,1459.3625570776258,COCA COLA BEVERAGES KENYA LTD,5,8
DASANI 500ML MINERAL WATER,13,349.318414450577,COCA COLA BEVERAGES KENYA LTD,5,8
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,17,876.7293388429754,PROPACK KENYA LTD,5,8
WRIGLEYS ORBIT 10S BUBBLEMINT SF,16,879.7176737588652,RADBONE CLARK LIMITED MARS,5,8
BIO 150ML STRAWBERRY YOGHURT,13,1229.5047342433922,BIO FOOD PRODUCTS LTD,5,8
FANTA ORANGE PET 500ML,17,898.445394924437,COCA COLA BEVERAGES KENYA LTD,5,8
PICK N PEEL 250ML TROPICAL MIX,15,849.6063829787234,KEVIAN KENYA LTD,5,8
MAYERS 1LT SPRING MINERAL WATER,11,619.7718738930216,MALACHITE LIMITED,5,8
VELVEX 100S WHITE SERVIETTES,15,1394.3447554276747,CHANDARIA INDUSTRIES  LTD,5,8
BIO 150ML NATURAL YOGHURT,15,1384.6714285714286,BIO FOOD PRODUCTS LTD,5,8
KRACKLES SALT&VINEGAR 30GM,17,736.8895187481547,PROPACK KENYA LTD,5,8
COKE 1.25L PET,16,1636.0122835674617,COCA COLA BEVERAGES KENYA LTD,5,8
PICK N PEEL 250ML APPLE,12,683.1933609958506,KEVIAN KENYA LTD,5,8
PICK N PEEL 250ML PINEAPPLE JUICE,12,677.8387934058226,KEVIAN KENYA LTD,5,8
AQUAMIST 1.5LT MINERAL WATER,12,885.621752265861,AQUAMIST LIMITED,5,8
FANTA ORANGE PET 2LTS,14,1719.004939835339,COCA COLA BEVERAGES KENYA LTD,5,8
COKE ZERO SUGAR 300ML,11,352.0,COCA COLA BEVERAGES KENYA LTD,5,8
BROOKSIDE 500ML SWEET LALA BOTTLE,13,988.0036504036505,BROOKSIDE DAIRY LIMITED,5,8
FANTA BLACKCURRANT PET 500ML,15,794.0803719694454,COCA COLA BEVERAGES KENYA LTD,5,8
COKE ZERO 2L PET,17,2251.875603217158,COCA COLA BEVERAGES KENYA LTD,5,8
AQUACLEAR 500ML MINERAL WATER,17,425.3940090771559,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,5,8
DASANI 1L MINERAL WATER,11,508.165430546826,COCA COLA BEVERAGES KENYA LTD,5,8
ILARA 500ML TNC PLAIN CUP,15,1409.4165517241381,BROOKSIDE DAIRY LIMITED,5,8
SUNLIGHT 175G PURE SOAP YELLOW,10,569.9272605939273,UNILEVER KENYA LIMITED,5,8
MAYERS 500ML STILL MINERAL WATER,12,459.5407038748667,MALACHITE LIMITED,5,8
KIRICHWA 2KG ICE CUBES,12,1920.0,KIRICHWA WATER LIMITED,5,8
SPRITE SODA PET 2LTS,12,1478.793036929761,COCA COLA BEVERAGES KENYA LTD,5,8
BROOKSIDE 1L NATURAL LALA BOTTLE,10,1320.0084299262383,BROOKSIDE DAIRY LIMITED,5,8
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,15,2425.056877076412,UDV KENYA LIMITED,5,8
MR.BERRYS KING KUBWA XXL STRAWBERRY LOLLIPOP,15,197.3812375249501,MZURI SWEETS LIMITED,5,8
BIO 200ML GREEK STYLE YOGHURT VANILLA,11,1515.8203703703705,BIO FOOD PRODUCTS LTD,5,8
FANTA BLACK CURRANT 350ML PET,10,388.68499503146745,COCA COLA BEVERAGES KENYA LTD,5,8
SNICKERS 40G SINGLE CHOCO BAR,10,1311.5889884763124,RADBONE CLARK LIMITED MARS,5,8
CARTOONS 30G TANGY TOMATO CRISPS,13,585.4533141210375,PROPACK KENYA LTD,5,8
AQUAMIST 5LT MINERAL WATER,11,1883.436179853607,AQUAMIST LIMITED,5,8
FANTA BLACKCURRANT PET 2LTS,10,1222.5626932325663,COCA COLA BEVERAGES KENYA LTD,5,8
OREO 55.2G ORIGINAL COOKIES,12,659.654682454252,HASBAH KENYA LTD CADBURY,5,8
PILSNER 500ML LAGER BEER,11,1839.2000000000003,KENYA BREWERIES LTD,5,8
BIO 150ML BERRY COCKTAIL YOGHURT,12,1070.344657955419,BIO FOOD PRODUCTS LTD,5,8
KRAC KURLS 25G TANGY CHEESE,12,375.25938864628824,PROPACK KENYA LTD,5,8
ROTHMANS SWITCH BLUE 20S,8,2336.005073325406,NOBLE OUTLOOK LIMITED,5,8
BROOKSIDE 500G SALTED BUTTER,10,6009.13470681458,BROOKSIDE DAIRY LIMITED,5,8
ISINYA 12S EGGS,10,2017.3488718156086,ISINYA FEEDS LIMITED,5,8
PICK N PEEL 250ML ORANGE JUICE,9,681.4780070457978,KEVIAN KENYA LTD,5,8
FELIX 85G CAT CHICKEN,9,1371.2751545117433,MERIT AFRICA LTD,5,8
BIO 90ML NATURAL Y0GHURT,9,568.8000000000001,BIO FOOD PRODUCTS LTD,5,8
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,11,3222.424957841484,FARMERS CHOICE LTD,5,8
PICK N PEEL 1LT APPLE,8,1654.7361292804926,KEVIAN KENYA LTD,5,8
MENENGAI CREAM 800G SOAP,10,1310.9193548387098,MENENGAI O REFINERIES LTD,5,8
ROYCO 4G 40S BEEF CUBES,7,768.4706312900274,UNILEVER KENYA LIMITED,5,8
OREO 31.3G ENROBED,10,511.9534497090607,HASBAH KENYA LTD CADBURY,5,8
GREEN FARM 30S Y/YORK EGGS,8,3584.77734037446,GREEN FARM POULTRY,5,8
OREO 26.25G ORIGINAL,8,283.36551724137934,HASBAH KENYA LTD CADBURY,5,8
MACCOFFEE 15G WHITE 3 IN 1 COFFEE,10,159.22683342808415,CHANDARIA INDUSTRIES LTD MACCOFFEE,5,8
JIAN 30 PACK YELLOW YOLK EGGS,7,2751.696962182269,JIAN CEREALS DEPOT,5,8
BROOKSIDE 250G SALTED BUTTER,5,1690.7454038997219,BROOKSIDE DAIRY LIMITED,5,8
ZESTA 100G BI-CARBONATE OF SODA,8,140.80415854450945,TRUFOODS LIMITED T F,5,8
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,8,1068.8,BROOKSIDE DAIRY LIMITED,5,8
KNORR 51G 6S BEEF CHILLI CUBES,5,376.96344086021503,UNILEVER KENYA LIMITED,5,8
FIESTA TOILET ROLLS WHITE 10S,5,1765.6856677524431,AFRICAN COTTON INDUSTRIES LTD,5,8
KABRAS 1KG WHITE SUGAR,27,3614.787454605481,WEST KENYA SUGAR COMPANY LTD,5,8
KENSALT 1KG IODIZED SALT,12,396.5412173913044,KENSALT LIMITED,5,8
FESTIVE 300G 6S PREM SESSAME SLICED BURGER BUNS,16,1664.0,DPL FESTIVE  LIMITED,5,8
KENSALT 500G IODIZED SALT,13,218.29736842105265,KENSALT LIMITED,5,8
DAIMA 200ML WHOLE MILK FINO TETRA 180DAYS,14,286.8625994694961,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,5,8
MUMIAS 2KG SUGAR,7,1796.4161381569152,Unknown,5,8
KENSALT 2KG IODIZED SALT,9,563.9030748049564,KENSALT LIMITED,5,8
LATO 500ML UHT MILK AMOO ESL,9,399.59868756835584,MUSTY DISTRIBUTION LIMITED,5,8
TUZO 500ML FRESH MILK (POUCH),152,7174.40786724032,BROOKSIDE DAIRY LIMITED,6,9
